일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2025-01-30,124.62285614013672,39.2169262841942,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-31,120.04385375976562,35.23751045448193,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-03,116.63459777832031,34.23676206524245,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-04,118.62416076660156,34.82077569362622,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-05,124.80281066894531,36.63444822836613,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-06,128.65196228027344,37.7643229857735,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-07,129.8117218017578,38.10475722695318,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-10,133.54090881347656,39.199417738062174,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-11,132.77108764648438,38.97344547400728,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-12,131.11143493652344,38.486273262466206,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-13,135.26052856445312,39.70419259370813,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-14,138.81976318359375,40.74896550938703,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-18,139.36964416503906,40.910376828880125,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-19,139.19967651367188,40.86048475440573,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-20,140.07948303222656,41.11874196978583,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-21,134.4007110595703,39.451802926363,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-24,130.2516326904297,38.23388807416538,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-25,126.6024169921875,37.16270223424054,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-26,131.2514190673828,38.52736401488816,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-7811000000.0,-245000000.0
2025-02-27,120.12383270263672,35.26098736518823,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-02-28,124.89279174804688,36.660861152612064,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-03,114.03515625,33.4737255151721,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-04,115.96473693847656,34.04013202040667,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-05,117.27445220947266,34.424584069459335,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-06,110.5459213256836,32.44950021522632,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-07,112.66545867919922,33.07166634297025,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-10,106.95670318603516,31.39592597749498,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-11,108.73631286621094,31.91831019581228,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-12,115.7254409790039,33.969889408148426,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-13,115.56546020507812,33.92292886816937,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-14,121.65469360351562,35.7103542033025,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-17,119.51496124267578,35.08226006042554,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-18,115.41547393798828,33.87890210220779,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-19,117.50521087646484,34.49232065643089,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-20,118.51508331298828,34.788757245436955,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-21,117.68518829345703,34.54515098396706,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-24,121.39472961425781,35.634044725537876,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-25,120.67481994628906,35.422723415393186,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-26,113.74568939208984,33.388755805250526,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-27,111.41598510742188,32.70489756081991,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-28,109.65620422363281,32.188333860572406,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-03-31,108.36636352539062,31.80971576672245,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-01,110.13613891601562,32.329213240987436,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-02,110.4061050415039,32.40845873229169,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-03,101.78719329833984,29.878475037634658,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-04,94.29813385009766,27.68014665732637,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-07,97.6277084350586,28.657505477223417,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-08,96.28788757324219,28.264216273763903,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-09,114.31561279296875,33.55605034943364,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-10,107.55646514892578,31.571979292809672,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-11,110.9160385131836,32.55814391380347,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-14,110.6960678100586,32.493574011153065,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-15,112.18588256835938,32.93089222009631,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-16,104.47685241699219,30.66799393713762,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
2025-04-17,101.47722625732422,29.78748773169402,39331000000.0,24034000000.0,61.10701482291322,22091000000.0,62.4935864545921,65.25972344502563,0.85,0.89,상회,5.25,-7811000000.0,-245000000.0
