일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2025-02-10,102.1520004272461,42.620151996628884,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-11,101.70535278320312,42.43380037944635,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-12,102.83685302734375,42.905888172027986,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-13,104.26610565185547,43.50220507080134,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-14,103.26364135742188,43.08395402900816,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-18,103.00557708740234,42.976283710589236,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-19,103.22393798828125,43.06738887491941,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-20,96.48460388183594,40.255584477830446,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-1445000000.0,-1684000000.0
2025-02-21,94.07273864746094,39.24929911430828,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-02-24,92.97101593017578,38.789635187293214,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-02-25,96.96102142333984,40.454356777421566,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-02-26,95.48213195800781,39.83733025287929,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-02-27,96.06774139404297,40.081659909372455,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-02-28,97.87415313720703,40.835336222515046,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
